"Timestamp","GODIŠTE","POL","NAJVIŠI OSTVARENI NIVO KVALIFIKACIJE","GODINA UPISA","GODINA UPISA NA OSNOVNE STUDIJE","GODINA DIPLOMIRANJA","GODINA UPISA NA MASTER STUDIJE","GODINA DIPLOMIRANJA","GODINA UPISA NA DOKTORSKE STUDIJE","GODINA DIPLOMIRANJA","PROSEČNA OCENA TOKOM OSNOVNIH STUDIJA","PROCENJENI NIVO AKTUELNOG POZNAVANJA NEMAČKOG JEZIKA","POZNAVANJE DRUGIH JEZIKA (upisati jezik i procenjeni nivo znanja)","DA LI STE SE STRUČNO USAVRŠAVALI NAKON STUDIJA (U ZEMLJI ILI INOSTRANSTVU) I NA KOJI NAČIN","STEPEN STRUČNE SPREME OCA","STEPEN STRUČNE SPREME MAJKE","RAZLOZI ZA IZBOR STUDIJA GERMANISTIKE (moguć višestruki izbor)","UKOLIKO STE ODABRALI DRUGO, NAVEDITE ŠTA TAČNO","RAZLOZI ZA STUDIJE GERMANISTIKE UPRAVO U BEOGRADU","KOJI JE VAŠ TRENUTNI RADNI STATUS","VRSTA POSLA","NAPISATI PRIBLIŽNO VRSTU POSLA","NAPISATI PRIBLIŽNO KOJI POSAO","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo u pogledu sadržaja i vrste poslovnih aktivnosti]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo u pogledu mogućnosti napredovanja u struci]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo u pogledu mogućnosti stručnog usavršavanja]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo primanjima]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo radnom atmosferom i međuljudskim odnosima]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo mogućnošću učenja od starijih kolega i razmene iskustava]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo količinom slobodnog vremena za nesmetan privatni život]","OCENITE STEPEN ZNAČAJA KOJI PRIDAJETE RADU U STRUCI","OCENITE GENERALNI STEPEN ZADOVOLJSTVA SVOJIM STUDIJAMA","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Sadržaji su bili adekvatno birani]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Sadržaji su bili adekvatno obrađivani]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Sadržaji su se pokazali relevantnim za moj poziv]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Mogućnost kombinovanja izbornih predmeta je omogućila individualno filološko profilisanje]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Profesori/lektori su bili stručni]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Profesori/lektori su dobro prenosili znanja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Profesori/lektori su primenjivali adekvatne nastavne metode i tehnike]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Nastavni sadržaji različitih predmeta su bili međusobno usklađeni]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Opšti prostorni uslovi rada su bili dobri]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Radna atmosfera je bila podsticajna]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Ritam rada je odgovarao sposobnostima studenata]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Procenjeno radno opterećenje (broj kredita po predmetu) odgovaralo je činjeničnom stanju]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Odnosi među studentima su bili pozitivni]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Biblioteka je pružala dobre mogućnosti za rad]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Biblioteka je opremljena relevantnom literaturom za nastavu i ispite]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Na studijama su se ponavljali sadržaji (iz prethodnog školovanja, sa prethodnih godina studija)]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Na ispitima su se zahtevala samo ona znanja/oni sadržaji koji su prethodno bili predmet nastave]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Ocenjivanje na ispitu je bilo realno i objektivno]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućavale individualni izbor sadržaja, prema ličnim potrebama i interesovanjima]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Na studijama su dominirali teorijski sadržaji]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućavale dovoljan udeo praktičnih predmeta/sadržaja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije adekvatno priremaju za budući poziv]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Stečeno znanje nemačkog jezika je dovoljno za izabrani poziv]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućavale slobodnu razmenu mišljenja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su doprinele razvijanju radnih navika]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućile sticanje interdisciplinarnih znanja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su obuhvatale adekvatan fond časova na nedeljnom/godišnjem nivou]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućile ili podsticale na učenje drugih stranih jezika]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Odnos broja studenata i broja predavača  je bio adekvatan]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na svom radnom mestu primenjujem sadržaje naučene na studijama]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na radnom mestu primenjujem kompetencije i principe rada usvojene na studijama (soft skills)]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na radnom mestu dosta učim od starijih i iskusnijih kolega]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na radnom mestu sam prepušten(a) samom/samoj sebi, ne dobijam pomoć kolega]","DA LI POSTOJE SADRŽAJI KOJI SU VAM NEDOSTAJALI NA STUDIJAMA, S OBZIROM NA POSAO KOJI DANAS OBAVLJATE","- u oblasti savremenog nemačkog jezika ","- u oblasti književnosti ","- u oblasti prevođenja ","- u oblasti didaktike/metodike nastave nemačkog jezika ","- u drugim filološkim oblastima ","- u drugim nefilološkim oblastima ","- u pogledu drugih veština i znanja potrebnih za svakodnevno obavljanje posla (npr. rad na računaru, informacione tehnologije, korespondencija, organizacija rada, timski rad...) ","DA LI POSTOJE SADRŽAJI KOJI SU VAM NA STUDIJAMA BILI SUVIŠNI, S OBZIROM NA POSAO KOJI DANAS OBAVLJATE","NAVEDITE SADRŽAJE KOJI SU VAM NA STUDIJAMA BILI SUVIŠNI, S OBZIROM NA POSAO KOJI DANAS OBAVLJATE","KOJE PROMENE BI TREBALO SPROVESTI NA STUDIJAMA GERMANISTIKE","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Ciljevi učenja su bili transparentni]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavanja i vežbe su bili dobro strukturisani]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Sadržaji su motivisali na učenje]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su umeli da motivišu na rad i učenje]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili obučeni da umešno prenose i najkomplikovanije sadržaje]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su uspostavljali prijatnu atmosferu]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su koristili adekvatne nastavne tehnike i metode]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili osposobljeni za korišćenje savremenih sredstava rada i medija]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su podsticali na samostalan rad]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su ekonomično koristili raspoloživo nastavno vreme]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili upućeni u savremene tokove svoje struke]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su referisali o sopstvenim istraživanjima i rezultatima]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su upućivali na sopstvene publikacije i naučne radove]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Na nastavi je korišćen interesantan materijal]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili upućeni u korišćenje novih medija (internet, smart phones, aplikacije, platforme)]","DA LI BI KATEDRA ZA GERMANISTIKU TREBALO DA PRUŽA MOGUĆNOSTI ZA USAVRŠAVANJE I NAKON ZAVRŠENIH STUDIJA","Dajte kratak opis","Navedite mogućnosti za stručno usavršavanje koje biste rado koristili na svojoj katedri","DA LI SMATRATE POTREBNIM UVOĐENJE ALUMNI MREŽE ILI NEKOG DRUGOG VIDA KONTAKTA IZMEĐU BIVŠIH STUDENATA",""
"2018/06/06 3:37:09 PM GMT+2","1991","M","bez diplome","2010","","","","","","","između 9 i 10","C1","Norveški — A2,  mađarski — A2, engleski — C2","Ne","srednja stručna škola","gimanzija (matura)","interesovanje za strani jezik;interesovanje za književnost;interesovanje za stručno-prevodilački poziv","","specifičan obrazovni profil;blizina porodice/prijatelja","rad u struci","prevođenje","","","5","5","4","5","4","2","5","5","2","3","3","2","3","3","3","2","1","4","2","3","3","2","4","4","3","3","4","2","5","2","2","4","4","4","3","3","2","5","2","2","2","3","Da","Više komunikacije i razmene mišljenja na savr. nemačkom","Nema","Više prakse","Nema","Nema","menadžement;logistika;administrativno poslovanje","Primena računara/IT-ja u filologiji/prevodilačkim delatnostima, rad u timu, organizacija rada","Da","Previše izbornih predmeta koji se tiču različitih lingvističkih disciplina.","Jasnija podela struke na, recimo, književne/stručne prevodioce i predavače i podela predmeta shodno tome","3","2","2","2","3","2","3","3","3","3","3","3","2","3","2","Da","Preobiman i preširok studijski program. Razumljivo sa te strane što filologija i podrazumeva sav sadržaj koji se obrađuje, ali je u „stvarnom“ svetu potražnje za uskostručnim kadrom to sve teško primenljivo.","","Da",""
"2018/06/06 4:04:48 PM GMT+2","1988","Ž","master studije","","","","2012","2012","","","između 7 i 8","C1","Engleski - B2, italijanski - A2-B1, ruski A1","Bila u Nemackoj na konverzacijskom kursu","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik;interesovanje za nastavnički poziv","","blizina porodice/prijatelja","rad u struci","nastava","","","5","5","5","5","5","5","5","5","2","2","2","2","2","5","2","2","1","2","1","1","1","4","3","3","3","1","1","1","5","1","1","1","3","1","1","3","4","3","2","2","3","2","Da","Savremeni nemacki jezik! Ceo predmet je nedostajao osim na prvoj godini.","Nista, bilo je i previse, a nicemu ne sluzi.","Jedini kvalitetni predmet tokom celih studija","Nisam imala metodiku","","","","Da","zapravo sve osim savremenog iz prve godine i prevodjenja kod Anete, knjizevnost samo onoliko koliko je dovoljno za opstu kulturu.","Ooooogromne, ne moze stati ovde :)","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","Da","Najkorisnije bi bilo bilo sta vezano za konverzaciju","","Ne znam",""
"2018/06/06 4:20:11 PM GMT+2","1986","Ž","master studije","","","","2010","2010","","","između 7 i 8","C2","Švedski - B2; engleski - C1; holandski - A2, grčki - A2, italijanski - A1","Kursevi stručnog prevođenja, kursevi za profesore","gimanzija (matura)","fakultetska diploma","interesovanje za strani jezik;interesovanje za nastavnički poziv;interesovanje za književno-prevodilački poziv;intersovanje za konsekutivno ili simultano prevođenje","","visok ugled institucije;blizina porodice/prijatelja","rad u struci","nastava","","","5","2","3","1","1","2","5","4","4","4","2","3","2","5","3","4","2","2","4","2","3","4","4","5","2","1","1","2","3","4","3","4","4","4","4","4","4","3","4","4","2","4","Ne","","","","","","","","Ne","","Više konverzacije, konkretniji zadaci","3","2","2","3","4","3","3","3","3","3","4","4","3","3","3","Da","Više stručnih prevođenja, više načina predavanja","","Da",""
"2018/06/06 4:33:54 PM GMT+2","1994","Ž","bez diplome","2013","","","","","","","između 7 i 8","C1","Engleski jezik B2, španski jezik B1","Ne","bez kvalifikacije","bez kvalifikacije","interesovanje za strani jezik;interesovanje za nastavnički poziv;inspiracija na koju su uticali srednjoškolski nastavnici;deficitarnost zanimanja, dobri izgledi za nalaženje posla;pretpostavka o sopstvenom talentu","","blizina porodice/prijatelja","rad u struci","nastava","","","5","4","3","4","4","4","5","5","2","3","2","3","1","3","3","2","3","4","3","2","4","3","5","5","4","3","1","3","4","3","3","4","4","5","5","4","3","4","5","5","1","5","Da","fond reči iz različitih oblasti","ništa što ima veze sa poslom koji obavljam","","","","administrativno poslovanje","","Ne","","Trebalo bi da se na savremenom nemačkom jeziku obrađuju reči iz različitih oblasti kako bi se na taj način obogatio rečnik svakog studenta. Najbitnije je studente motivisati da uče nove reči i da što više komuniciraju kako bi u budućnosti bez problema mogli da govore nemački jezik. Što se tiče tekstova koji se obrađuju u toku nastave trebalo bi da budu raznovrsni i zanimljivi. ","4","3","3","3","4","3","3","4","4","4","4","3","3","2","4","Da","Trebalo bi omogućiti materijal za nivoe C1 i C2 kako bi studenti mogli da ih koriste za dalje usavršavanje jezika. Najbolje bi bilo da se obezbedi kurs prevodjenja za one studente koji u toku osnovnih studija nisu bili u mogućnosti da pohađaju nastavu prevođenja.","","Ne znam",""
"2018/06/06 4:49:47 PM GMT+2","1994","Ž","osnovne studije","","2013","2017","","","","","između 8 i 9","C1","engleski-B2, španski-A2","Tokom studija sam 1 sesmestar bila na razmeni u Nemačkoj.","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik;interesovanje za nastavnički poziv;interesovanje za stručno-prevodilački poziv;intersovanje za konsekutivno ili simultano prevođenje;podsticaj/nagovor porodice, prijatelja, nastavnika;deficitarnost zanimanja, dobri izgledi za nalaženje posla;pretpostavka o sopstvenom talentu","","visok ugled institucije;privlačnost (atraktivnost) glavnog grada;blizina porodice/prijatelja","rad u struci","nastava","","","2","2","2","2","2","2","2","5","3","3","3","3","1","5","3","4","2","2","2","2","3","3","4","5","3","3","4","2","3","4","5","5","5","5","4","2","3","2","3","2","3","1","Da","stručna terminologija iz oblasti tehnike i mašinske industrije, razgovorni stil ","Detaljno tumačenje svakog književnog dela ","Ništa","Bavljenje više praktičnim stvarima, manji fokus na teoriju","Fonetika nemačkog jezika","menadžement;pravo;administrativno poslovanje","Time se na fakuktetu nismo skoro uopšte bavili.","Da","Učenje autora i imena svake vrste rečnika, učenje detaljno o svakoj vrsti teksta (glose npr), biografski podaci pisaca, koji nisu povezani sa samim delom","Više stručnih predmeta(fonetika, nemačka nauka - filozofija npr.moze biti poseban predmet, Landeskunde), manje grupe za savremeni, više časova prevodjenja, vršiti manji pritisak na studente i manji 
fokus na ono što ne znaju i gde greše, više podsticaja i pozitivnog stava, više uputstva za samostalni rad i napredovanje","4","3","2","2","3","3","4","4","5","3","3","1","1","3","5","Da","Master smer sa isključivo usko stručnim predmetima","","Da",""
"2018/06/06 4:50:18 PM GMT+2","1981.","Ž","osnovne studije","","1999","2004","","","","","između 8 i 9","C2","Engleski B2","Ne","diploma više škole","fakultetska diploma","interesovanje za strani jezik;interesovanje za nastavnički poziv;dobro poznavanje stranog jezika;pretpostavka o sopstvenom talentu","","blizina porodice/prijatelja","rad u struci","nastava","","","4","5","5","4","5","5","5","5","3","3","3","2","1","4","3","3","2","3","4","3","3","5","5","5","1","4","3","1","1","1","1","1","2","2","2","2","2","2","3","3","5","1","Da","","Nepotrebno za moju profesiju","","Premalo ","","","","Da","Svi opsti predmeti","Baviti se sto je vise moguce metodikom, hospitovanje, drzanje casova","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","Da","Metodika","","Da",""
"2018/06/06 4:54:06 PM GMT+2","1990","Ž","master studije","","","","2009","2013","","","između 8 i 9","C2","engleski - C2, portugalski B1, španski B2","Da, završila sam Erasmus Mundus master studije.","fakultetska diploma","fakultetska diploma","interesovanje za strani jezik;interesovanje za književnost;interesovanje za književno-prevodilački poziv","","mislila sam da je Filološki fakultet univerziteta u Beogradu bolji od drugih.","rad izvan struke, u kojem se zahteva/koristi nemački jezik","","mediji","","5","5","4","4","4","5","5","3","2","1","1","1","1","2","1","1","1","1","2","2","1","3","1","2","3","3","1","1","5","1","1","1","1","2","1","2","2","1","1","3","3","1","Da","obrada relevantnih i aktuelnih tema koje pripremaju studente za život i rad na nemačkom jeziku, moderan pristup učenju stranog jezika kao tvari koja se svakodnevno menja, terminologija koja se tiče tehnologije i medija","razvoj kritičkog mišljenja o delu i kontekstu u kom je nastalo, dijalog profesora sa studentima umesto pukog ispitivanja, argumentovanje i prezentovanje ideja, umesto paničnog, suvoparnog i besmislenog pisanja ispitnih radova koje niko ne čita","više fokusa na temu prevođenja književnosti kao umetnosti","","","","","Da","metodika nastave nemačkog jezika, ","Prvenstveno bi trebalo promeniti pristup profesora prema studentima, pristup katedre prema onima koji dolaze da nauče, a zatim bivaju potpuno demotivisani zastarelim metodama rada, sažvakanim udžbenicima koje su pisali profesori za sopstvene ispite, potpunom nezainteresovanošću katedre za napredak studenata, za bilo kakve promene u načinu rada. Potrebno je potpuno promeniti način rada i rešiti se srednjovekovnog ex-katedra načina predavanja koji studenta stavlja u poziciju niže vrste koja treba da gleda u profesora kao u boga u kog ne veruje. Osim nekoliko izuzetaka, tokom studija nisam videla da se bilo koji profesor profesionalno usavršava, niti da podstiče studente da se i sami usavršavaju. ","2","2","1","1","1","1","1","1","3","3","1","1","5","1","1","Da","Ovakva kakva je trenutno, katedra zaista ne bi trebalo da nudi bilo kakve opcije usavršavanja nakon studija, ali ukoliko jednog dana potpuno promeni sistem i počne da se ugleda na institucije van ove zemlje koje su svesne da postoje jedno samo zbog svojih studenata - onda bi bilo sasvim normalno da katedra nudi mogućnosti stručne prakse, da podstiče bivše studente da u okviru katedre vrše naučna i umetnička istraživanja, da napravi mrežu studenata i profesora koja će stalno rasti i međusobno se podsticati","","Da",""
"2018/06/06 5:14:19 PM GMT+2","1991","Ž","osnovne studije","","2010","2017","","","","","između 8 i 9","C1","Engleski - C1, danski - B1, slovenački - B1, mađarski - A1, finski - A1","Formalno ne, neformalno da, volonterskim servisom od godinu dana u Nemačkoj.","fakultetska diploma","fakultetska diploma","dobro poznavanje stranog jezika;deficitarnost zanimanja, dobri izgledi za nalaženje posla;uverenje da se filološke studije mogu upisati lakše od drugih;pretpostavka o sopstvenom talentu;nepostojanje neke druge (bolje) ideje o mogućim studijama","","blizina domu, budući da sam rođena i odrasla u Beogradu","rad izvan struke u kojem se ne koristi nemački jezik","","","Koordinatorka razmene volontera u nevladinoj organizaciji, omladinska radnica","5","5","5","3","4","5","2","3","2","2","2","3","1","3","3","2","1","2","1","1","3","4","3","2","3","1","1","1","5","1","1","4","3","2","1","4","4","3","2","2","4","2","Ne","","","","","","","","Ne","","Mislim da je neophodno uraditi potpunu reformu gradiva i ciljeva studija kako bi oba bila međusobno usklađena. Pored toga preko je potrebno osavremeniti studije i metode koje profesori koriste i uvesti nove platforme. Mišljenja sam i da je krajnje vreme podmladiti nastavni kadar i uvesti duha u nastavu i svakodnevicu na katedri za germanistiku. Treba izbalansirati obavezne i izborne predmete i uvesti više izbornih predmeta sa katedre za germanistiku kako studenti ne bi bili primorani da uzimaju predmete sa drugih katedri ukoliko to ne žele. Za kraj bih dodala i da smatram da je trenutno stanje (tj. stanje pre 2017. kada sam ja završila fakultet) da se većina gradiva zasniva na teoriji (što je logično budući da se radi o akademskim studijama) ali mislim da je, kao dobra priprema za praktične jezičke struke kojima svi težimo, neophodno uvesti više praktičnih metoda učenja, što je moguće sprovesti i u formalnim okvirima nastave.","2","2","2","2","2","2","2","1","2","2","1","4","4","2","1","Da","Ukoliko se misli na poslednje pitanje iz prethodnog odeljka - neki primeri mogu biti stipendije ili prakse za praktično obavljanje struke za koju se osoba odluči, a ne da budu prepušteni sami sebi u tom poduhvatu. Na taj način bi studenti imali neko radno iskustvo pre apliciranja za posao obezbeđeno od strane Fakulteta, koje je u današnje vreme sve češće traženo od poslodavaca i koje bi moglo učiniti studije još privlačnijim. ","","Ne znam",""
"2018/06/06 6:15:36 PM GMT+2","1994","Ž","bez diplome","2013","","","","","","","između 7 i 8","C1","Engleski B2, svedski B2","Ne","doktorat","fakultetska diploma","pretpostavka o sopstvenom talentu","","blizina porodice/prijatelja","rad u struci","nastava","","","2","1","2","1","3","2","5","3","1","1","1","2","1","2","1","1","2","1","1","1","2","4","3","2","3","1","2","1","3","1","2","4","3","2","1","2","4","2","2","1","1","2","Da","Literatura","Literatura","","","","","","Da","Književnost ","Uvodjenje vise literature odakle bi studenti mogli da spremaju ispite.","2","1","1","1","1","2","2","2","2","3","1","2","2","2","3","Da",".. ","","Da",""
"2018/06/06 6:47:38 PM GMT+2","1979.","Ž","osnovne studije","","1998","2005","","","","","između 7 i 8","C2","Engleski B1","Samo kao Au-Pair Maedchen, VHS Koeln- Kleines Deutsches Sprachdiplom","fakultetska diploma","fakultetska diploma","interesovanje za strani jezik;podsticaj/nagovor porodice, prijatelja, nastavnika;deficitarnost zanimanja, dobri izgledi za nalaženje posla","","visok ugled institucije;specifičan obrazovni profil","rad izvan struke, u kojem se zahteva/koristi nemački jezik","","Službenica, konzularnom i pravno odeljenje","","5","3","3","5","3","3","5","3","4","3","3","4","3","5","5","4","3","3","3","3","3","4","4","3","4","4","3","3","3","3","3","4","3","4","3","4","4","3","3","3","4","4","Ne","","","","","","","","Da","---","----","4","3","3","3","4","3","4","2","3","3","4","4","4","2","1","Da","-----","","Ne znam",""
"2018/06/06 6:52:05 PM GMT+2","1977","Ž","osnovne studije","","1995","2002","","","","","između 8 i 9","C1","Engleski b2","Trenutno Weiterbildung "" Pädagogische Fachkraft mit besonderer Qualifikation - Schwerpunkt Sprache"", München","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik","","blizina porodice/prijatelja","rad izvan struke, u kojem se zahteva/koristi nemački jezik","","Pädagogische Mitarbeiterin im Hort","","4","5","5","4","4","4","5","4","4","4","4","4","3","5","5","5","4","4","4","4","4","4","4","5","1","2","4","4","5","3","4","5","5","4","4","4","3","4","5","4","5","1","Da","","Sadrzaji su zadovoljavajuci","","","","Pedagogija","","Ne","","Vise prakse u vezi sa nastavom nemackog jezika","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","Da","Sto vise komunikacije sa izvornim govornicima, omogucavanje prakse na nemackom govornom podrucju","","Ne znam",""
"2018/06/06 6:56:18 PM GMT+2","1986","Ž","master studije","","","","2010","2011","","","između 7 i 8","C2","Grcki A1","Ne","diploma više škole","srednja stručna škola","dobro poznavanje stranog jezika","","privlačnost (atraktivnost) glavnog grada","rad u struci","nastava","","","3","3","3","2","4","4","3","4","4","3","3","3","2","3","3","3","3","2","3","3","3","4","3","4","4","3","3","3","4","3","3","3","3","3","2","4","2","3","4","4","4","3","Da","Bolji profesori","Kreativnost","Vise prakse","Vise prakse","","","Svega","Da","Izborni predmeti","Vise prakse","3","3","2","3","2","3","3","3","3","3","3","3","3","3","3","Da","Vise prakse za predavace i prevodioce","","Da",""
"2018/06/06 7:36:12 PM GMT+2","1980","Ž","master studije","","","","1998","2003","","","između 7 i 8","C2","Engleski jezik C1, spanski jezik A2","Seminari","fakultetska diploma","srednja stručna škola","interesovanje za strani jezik;interesovanje za nastavnički poziv;intersovanje za konsekutivno ili simultano prevođenje;podsticaj/nagovor porodice, prijatelja, nastavnika;inspiracija na koju su uticali srednjoškolski nastavnici","","visok ugled institucije","rad u struci","nastava","","","5","5","5","4","5","5","4","5","5","5","5","5","4","5","5","5","4","4","5","5","5","5","5","5","5","4","5","4","4","4","4","4","4","5","4","4","4","5","4","4","5","1","Ne","","","","","","","","Ne","","Metodika nastave nemackog jezika bi trebala da bude predmet sve 4 godine","4","4","4","4","4","4","4","4","4","4","4","5","5","5","4","Da","Staviti akcenat na metodiku nastave i na hospitovanje","","Da",""
"2018/06/06 7:49:44 PM GMT+2","1994","Ž","bez diplome","2013","","","","","","","između 8 i 9","C2","Spanski B1, Katalonski A2","Kursevi i fakultet u Nemackoj","fakultetska diploma","fakultetska diploma","interesovanje za strani jezik;interesovanje za književnost;deficitarnost zanimanja, dobri izgledi za nalaženje posla;uverenje da se filološke studije mogu upisati lakše od drugih;uverenje da su filološke studije lake/lakše od nekih drugih;uverenje da ću stići široko opšte obrazovanje;pretpostavka o sopstvenom talentu","","blizina porodice/prijatelja","rad izvan struke, u kojem se zahteva/koristi nemački jezik","","Call centar","","4","2","3","3","5","4","4","2","1","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","5","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","3","5","Da","","Sve","","","","","","Ne","","Strucniji profesori, bolja organizacija casova, objektivnije ocenjivanje....","2","1","1","1","1","1","1","1","2","1","1","1","5","1","1","Da","U oblasti obrazovanja, prevodjenja itd","","Ne znam",""
